Order,Level,Toolkit,Package,Class Name,Note,New Name
4330,5,TKOpenGles,OpenGl,OpenGl_DepthPeeling,Ready,DepthPeeling
4331,5,TKOpenGles,OpenGl,OpenGl_GlCore15,Ready,GlCore15
4332,5,TKOpenGles,OpenGl,OpenGl_GraphicDriver,Ready,GraphicDriver1
4333,5,TKOpenGles,OpenGl,OpenGl_PrimitiveArray,Ready,PrimitiveArray
4334,5,TKOpenGles,OpenGl,OpenGl_SetOfShaderPrograms,Ready,SetOfShaderPrograms
4335,5,TKOpenGles,OpenGl,OpenGl_ShadowMap,Ready,ShadowMap
4336,5,TKRWMesh,RWMesh,CafDocumentTools,Ready,CafDocumentTools1
4337,5,TKService,Aspect,Aspect_AspectFillAreaDefinitionError,Ready,AspectFillAreaDefinitionError
4338,5,TKService,Aspect,Aspect_AspectLineDefinitionError,Ready,AspectLineDefinitionError
4339,5,TKService,Aspect,Aspect_AspectMarkerDefinitionError,Ready,AspectMarkerDefinitionError
4340,5,TKService,Aspect,Aspect_DisplayConnectionDefinitionError,Ready,DisplayConnectionDefinitionError
4341,5,TKService,Aspect,Aspect_GraphicDeviceDefinitionError,Ready,GraphicDeviceDefinitionError
4342,5,TKService,Aspect,Aspect_IdentDefinitionError,Ready,IdentDefinitionError
4343,5,TKService,Aspect,Aspect_WindowDefinitionError,Ready,WindowDefinitionError
4344,5,TKService,Aspect,Aspect_WindowError,Ready,WindowError
4345,5,TKService,Font,Font_FTFont,Ready,FTFont
4346,5,TKService,Graphic3d,Graphic3d_ArrayOfPrimitives,Ready,ArrayOfPrimitives
4347,5,TKService,Graphic3d,Graphic3d_GroupDefinitionError,Ready,GroupDefinitionError
4348,5,TKService,Graphic3d,Graphic3d_MarkerImage,Ready,MarkerImage
4349,5,TKService,Graphic3d,Graphic3d_MaterialDefinitionError,Ready,MaterialDefinitionError
4350,5,TKService,Graphic3d,Graphic3d_MutableIndexBuffer,Ready,MutableIndexBuffer
4351,5,TKService,Graphic3d,Graphic3d_PriorityDefinitionError,Ready,PriorityDefinitionError
4352,5,TKService,Graphic3d,Graphic3d_StructureDefinitionError,Ready,StructureDefinitionError
4353,5,TKService,Graphic3d,Graphic3d_StructureManager,Ready,StructureManager
4354,5,TKService,Graphic3d,Graphic3d_TextureRoot,Ready,TextureRoot
4355,5,TKService,Image,Image_AlienPixMap,Ready,AlienPixMap
4356,5,TKService,Image,Image_Diff,Ready,Diff
4357,5,TKShHealing,ShapeUpgrade,ShapeUpgrade_ConvertSurfaceToBezierBasis,Ready,ConvertSurfaceToBezierBasis
4358,5,TKShHealing,ShapeUpgrade,ShapeUpgrade_SplitSurfaceAngle,Ready,SplitSurfaceAngle
4359,5,TKShHealing,ShapeUpgrade,ShapeUpgrade_SplitSurfaceArea,Ready,SplitSurfaceArea
4360,5,TKShHealing,ShapeUpgrade,ShapeUpgrade_SplitSurfaceContinuity,Ready,SplitSurfaceContinuity
4361,5,TKStd,ShapePersistent,Curve3D,Ready,Curve3D1
4362,5,TKStd,ShapePersistent,CurveOnSurface,Ready,CurveOnSurface5
4363,5,TKStd,ShapePersistent,PointOnCurveOnSurface,Ready,PointOnCurveOnSurface1
4364,5,TKStd,ShapePersistent,PointOnSurface,Ready,PointOnSurface2
4365,5,TKStd,ShapePersistent,PolygonOnClosedSurface,Ready,PolygonOnClosedSurface1
4366,5,TKStd,ShapePersistent,PolygonOnClosedTriangulation,Ready,PolygonOnClosedTriangulation1
4367,5,TKTObj,TObj,TObj_Application,Ready,Application4
4368,5,TKTopAlgo,BRepApprox,BRepApprox_ApproxLine,Ready,ApproxLine
4369,5,TKTopAlgo,BRepBuilderAPI,BRepBuilderAPI_FindPlane,Ready,FindPlane
4370,5,TKTopAlgo,BRepClass,BRepClass_FClass2dOfFClassifier,Ready,FClass2dOfFClassifier
4371,5,TKTopAlgo,BRepClass,BRepClass_FacePassiveClassifier,Ready,FacePassiveClassifier
4372,5,TKTopAlgo,Bisector,Bisector_Bisec,Ready,Bisec1
4373,5,TKTopAlgo,Bisector,Bisector_BisecAna,Ready,BisecAna
4374,5,TKTopTest,DrawFairCurve,DrawFairCurve_Batten,Ready,Batten1
4375,5,TKV3d,SelectMgr,SelectMgr_TriangularFrustumSet,Ready,TriangularFrustumSet
4376,5,TKV3d,SelectMgr,SelectMgr_ViewerSelector,Ready,ViewerSelector
4377,5,TKV3d,V3d,V3d_BadValue,Ready,BadValue
4378,5,TKXCAF,XCAFApp,XCAFApp_Application,Ready,Application5
4379,5,TKXCAF,XCAFDimTolObjects,XCAFDimTolObjects_Tool,Ready,Tool8
4380,5,TKXCAF,XCAFDoc,XCAFDoc_VisMaterial,Ready,VisMaterial
4381,5,TKXSBase,IFSelect,IFSelect_DispPerSignature,Ready,DispPerSignature
4382,5,TKXSBase,IFSelect,IFSelect_GraphCounter,Ready,GraphCounter
4383,5,TKXSBase,IFSelect,IFSelect_ModifReorder,Ready,ModifReorder
4384,5,TKXSBase,IFSelect,IFSelect_SelectAnyList,Ready,SelectAnyList
4385,5,TKXSBase,IFSelect,IFSelect_SelectExplore,Ready,SelectExplore
4386,5,TKXSBase,IFSelect,IFSelect_SelectExtract,Ready,SelectExtract
4387,5,TKXSBase,IFSelect,IFSelect_SelectShared,Ready,SelectShared
4388,5,TKXSBase,IFSelect,IFSelect_SelectSharing,Ready,SelectSharing
4389,5,TKXSBase,IFSelect,IFSelect_SelectSuite,Ready,SelectSuite
4390,5,TKXSBase,IFSelect,IFSelect_SignAncestor,Ready,SignAncestor
4391,5,TKXSBase,Interface,Interface_GTool,Ready,GTool1
4392,5,TKXSBase,Transfer,Transfer_BinderOfTransientInteger,Ready,BinderOfTransientInteger
4393,5,TKXmlXCAF,XmlXCAFDrivers,XmlXCAFDrivers_DocumentRetrievalDriver,Ready,DocumentRetrievalDriver9
4394,5,TKXmlXCAF,XmlXCAFDrivers,XmlXCAFDrivers_DocumentStorageDriver,Ready,DocumentStorageDriver7
4395,5,TKernel,Storage,Storage_Data,Ready,Data6
4396,6,TKBO,BOPAlgo,BOPAlgo_BuilderSolid,Ready,BuilderSolid
4397,6,TKBO,BOPAlgo,BOPAlgo_CheckerSI,Ready,CheckerSI
4398,6,TKBool,BRepFill,BRepFill_TrimEdgeTool,Ready,TrimEdgeTool
4399,6,TKDEIGES,IGESAppli,IGESAppli_NodalConstraint,Ready,NodalConstraint
4400,6,TKDEIGES,IGESDraw,IGESDraw_NetworkSubfigure,Ready,NetworkSubfigure
4401,6,TKDEIGES,IGESSelect,IGESSelect_AddGroup,Ready,AddGroup
4402,6,TKDEIGES,IGESSelect,IGESSelect_AutoCorrect,Ready,AutoCorrect
4403,6,TKDEIGES,IGESSelect,IGESSelect_ChangeLevelList,Ready,ChangeLevelList
4404,6,TKDEIGES,IGESSelect,IGESSelect_ChangeLevelNumber,Ready,ChangeLevelNumber
4405,6,TKDEIGES,IGESSelect,IGESSelect_ComputeStatus,Ready,ComputeStatus
4406,6,TKDEIGES,IGESSelect,IGESSelect_RebuildDrawings,Ready,RebuildDrawings
4407,6,TKDEIGES,IGESSelect,IGESSelect_RebuildGroups,Ready,RebuildGroups
4408,6,TKDEIGES,IGESSelect,IGESSelect_RemoveCurves,Ready,RemoveCurves
4409,6,TKDEIGES,IGESSelect,IGESSelect_SelectBasicGeom,Ready,SelectBasicGeom
4410,6,TKDEIGES,IGESSelect,IGESSelect_SelectBypassGroup,Ready,SelectBypassGroup
4411,6,TKDEIGES,IGESSelect,IGESSelect_SelectBypassSubfigure,Ready,SelectBypassSubfigure
4412,6,TKDEIGES,IGESSelect,IGESSelect_SelectFaces,Ready,SelectFaces
4413,6,TKDEIGES,IGESSelect,IGESSelect_SelectLevelNumber,Ready,SelectLevelNumber
4414,6,TKDEIGES,IGESSelect,IGESSelect_SelectName,Ready,SelectName
4415,6,TKDEIGES,IGESSelect,IGESSelect_SelectPCurves,Ready,SelectPCurves
4416,6,TKDEIGES,IGESSelect,IGESSelect_SelectSubordinate,Ready,SelectSubordinate
4417,6,TKDEIGES,IGESSelect,IGESSelect_SelectVisibleStatus,Ready,SelectVisibleStatus
4418,6,TKDEIGES,IGESSelect,IGESSelect_SetGlobalParameter,Ready,SetGlobalParameter
4419,6,TKDEIGES,IGESSelect,IGESSelect_SetLabel,Ready,SetLabel
4420,6,TKDEIGES,IGESSelect,IGESSelect_SetVersion5,Ready,SetVersion5
4421,6,TKDEIGES,IGESSelect,IGESSelect_UpdateCreationDate,Ready,UpdateCreationDate
4422,6,TKDEIGES,IGESSelect,IGESSelect_UpdateFileName,Ready,UpdateFileName
4423,6,TKDEIGES,IGESSelect,IGESSelect_UpdateLastChange,Ready,UpdateLastChange
4424,6,TKDESTEP,GeomToStep,GeomToStep_MakeBoundedCurve,Ready,MakeBoundedCurve
4425,6,TKDESTEP,GeomToStep,GeomToStep_MakeBoundedSurface,Ready,MakeBoundedSurface
4426,6,TKDESTEP,GeomToStep,GeomToStep_MakeCartesianPoint,Ready,MakeCartesianPoint
4427,6,TKDESTEP,GeomToStep,GeomToStep_MakeConic,Ready,MakeConic
4428,6,TKDESTEP,GeomToStep,GeomToStep_MakeSweptSurface,Ready,MakeSweptSurface
4429,6,TKDESTEP,GeomToStep,GeomToStep_MakeVector,Ready,MakeVector
4430,6,TKDESTEP,STEPConstruct,STEPConstruct_AP203Context,Ready,AP203Context
4431,6,TKDESTEP,STEPConstruct,STEPConstruct_Part,Ready,Part
4432,6,TKDESTEP,STEPSelections,STEPSelections_AssemblyComponent,Ready,AssemblyComponent
4433,6,TKDESTEP,STEPSelections,STEPSelections_SelectAssembly,Ready,SelectAssembly
4434,6,TKDESTEP,STEPSelections,STEPSelections_SelectFaces,Ready,SelectFaces1
4435,6,TKDESTEP,STEPSelections,STEPSelections_SelectGSCurves,Ready,SelectGSCurves
4436,6,TKDESTEP,STEPSelections,STEPSelections_SelectInstances,Ready,SelectInstances
4437,6,TKDESTEP,StepBasic,StepBasic_ConversionBasedUnitAndAreaUnit,Ready,ConversionBasedUnitAndAreaUnit
4438,6,TKDESTEP,StepBasic,StepBasic_ConversionBasedUnitAndLengthUnit,Ready,ConversionBasedUnitAndLengthUnit
4439,6,TKDESTEP,StepBasic,StepBasic_ConversionBasedUnitAndMassUnit,Ready,ConversionBasedUnitAndMassUnit
4440,6,TKDESTEP,StepBasic,StepBasic_ConversionBasedUnitAndPlaneAngleUnit,Ready,ConversionBasedUnitAndPlaneAngleUnit
4441,6,TKDESTEP,StepBasic,StepBasic_ConversionBasedUnitAndRatioUnit,Ready,ConversionBasedUnitAndRatioUnit
4442,6,TKDESTEP,StepBasic,StepBasic_ConversionBasedUnitAndSolidAngleUnit,Ready,ConversionBasedUnitAndSolidAngleUnit
4443,6,TKDESTEP,StepBasic,StepBasic_ConversionBasedUnitAndTimeUnit,Ready,ConversionBasedUnitAndTimeUnit
4444,6,TKDESTEP,StepBasic,StepBasic_ConversionBasedUnitAndVolumeUnit,Ready,ConversionBasedUnitAndVolumeUnit
4445,6,TKDESTEP,StepBasic,StepBasic_PhysicallyModeledProductDefinition,Ready,PhysicallyModeledProductDefinition
4446,6,TKDESTEP,StepBasic,StepBasic_ProductDefinitionReferenceWithLocalRepresentation,Ready,ProductDefinitionReferenceWithLocalRepresentation
4447,6,TKDESTEP,StepBasic,StepBasic_ProductDefinitionWithAssociatedDocuments,Ready,ProductDefinitionWithAssociatedDocuments
4448,6,TKDESTEP,StepDimTol,StepDimTol_CylindricityTolerance,Ready,CylindricityTolerance
4449,6,TKDESTEP,StepDimTol,StepDimTol_Datum,Ready,Datum1
4450,6,TKDESTEP,StepDimTol,StepDimTol_DatumFeature,Ready,DatumFeature
4451,6,TKDESTEP,StepDimTol,StepDimTol_DatumReferenceModifierWithValue,Ready,DatumReferenceModifierWithValue
4452,6,TKDESTEP,StepDimTol,StepDimTol_DatumSystem,Ready,DatumSystem
4453,6,TKDESTEP,StepDimTol,StepDimTol_DatumTarget,Ready,DatumTarget
4454,6,TKDESTEP,StepDimTol,StepDimTol_FlatnessTolerance,Ready,FlatnessTolerance
4455,6,TKDESTEP,StepDimTol,StepDimTol_GeneralDatumReference,Ready,GeneralDatumReference
4456,6,TKDESTEP,StepDimTol,StepDimTol_GeometricToleranceRelationship,Ready,GeometricToleranceRelationship
4457,6,TKDESTEP,StepDimTol,StepDimTol_GeometricToleranceWithDatumReference,Ready,GeometricToleranceWithDatumReference
4458,6,TKDESTEP,StepDimTol,StepDimTol_GeometricToleranceWithDefinedUnit,Ready,GeometricToleranceWithDefinedUnit
4459,6,TKDESTEP,StepDimTol,StepDimTol_GeometricToleranceWithModifiers,Ready,GeometricToleranceWithModifiers
4460,6,TKDESTEP,StepDimTol,StepDimTol_LineProfileTolerance,Ready,LineProfileTolerance
4461,6,TKDESTEP,StepDimTol,StepDimTol_ModifiedGeometricTolerance,Ready,ModifiedGeometricTolerance
4462,6,TKDESTEP,StepDimTol,StepDimTol_PositionTolerance,Ready,PositionTolerance
4463,6,TKDESTEP,StepDimTol,StepDimTol_RoundnessTolerance,Ready,RoundnessTolerance
4464,6,TKDESTEP,StepDimTol,StepDimTol_RunoutZoneOrientation,Ready,RunoutZoneOrientation
4465,6,TKDESTEP,StepDimTol,StepDimTol_StraightnessTolerance,Ready,StraightnessTolerance
4466,6,TKDESTEP,StepDimTol,StepDimTol_SurfaceProfileTolerance,Ready,SurfaceProfileTolerance
4467,6,TKDESTEP,StepDimTol,StepDimTol_ToleranceZone,Ready,ToleranceZone
4468,6,TKDESTEP,StepDimTol,StepDimTol_UnequallyDisposedGeometricTolerance,Ready,UnequallyDisposedGeometricTolerance
4469,6,TKDESTEP,StepFEA,StepFEA_Curve3dElementRepresentation,Ready,Curve3dElementRepresentation
4470,6,TKDESTEP,StepFEA,StepFEA_CurveElementLocation,Ready,CurveElementLocation
4471,6,TKDESTEP,StepFEA,StepFEA_DummyNode,Ready,DummyNode
4472,6,TKDESTEP,StepFEA,StepFEA_ElementGroup,Ready,ElementGroup
4473,6,TKDESTEP,StepFEA,StepFEA_FeaMaterialPropertyRepresentation,Ready,FeaMaterialPropertyRepresentation
4474,6,TKDESTEP,StepFEA,StepFEA_FeaModelDefinition,Ready,FeaModelDefinition
4475,6,TKDESTEP,StepFEA,StepFEA_GeometricNode,Ready,GeometricNode
4476,6,TKDESTEP,StepFEA,StepFEA_Node,Ready,Node4
4477,6,TKDESTEP,StepFEA,StepFEA_NodeDefinition,Ready,NodeDefinition
4478,6,TKDESTEP,StepFEA,StepFEA_NodeGroup,Ready,NodeGroup
4479,6,TKDESTEP,StepFEA,StepFEA_ParametricCurve3dElementCoordinateSystem,Ready,ParametricCurve3dElementCoordinateSystem
4480,6,TKDESTEP,StepFEA,StepFEA_Surface3dElementRepresentation,Ready,Surface3dElementRepresentation
4481,6,TKDESTEP,StepFEA,StepFEA_Volume3dElementRepresentation,Ready,Volume3dElementRepresentation
4482,6,TKDESTEP,StepGeom,StepGeom_BSplineCurve,Ready,BSplineCurve3
4483,6,TKDESTEP,StepGeom,StepGeom_BSplineSurface,Ready,BSplineSurface3
4484,6,TKDESTEP,StepGeom,StepGeom_CartesianTransformationOperator,Ready,CartesianTransformationOperator
4485,6,TKDESTEP,StepGeom,StepGeom_Circle,Ready,Circle2
4486,6,TKDESTEP,StepGeom,StepGeom_CompositeCurve,Ready,CompositeCurve1
4487,6,TKDESTEP,StepGeom,StepGeom_CurveBoundedSurface,Ready,CurveBoundedSurface
4488,6,TKDESTEP,StepGeom,StepGeom_Ellipse,Ready,Ellipse2
4489,6,TKDESTEP,StepGeom,StepGeom_EvaluatedDegeneratePcurve,Ready,EvaluatedDegeneratePcurve
4490,6,TKDESTEP,StepGeom,StepGeom_Hyperbola,Ready,Hyperbola2
4491,6,TKDESTEP,StepGeom,StepGeom_IntersectionCurve,Ready,IntersectionCurve
4492,6,TKDESTEP,StepGeom,StepGeom_Line,Ready,Line7
4493,6,TKDESTEP,StepGeom,StepGeom_Parabola,Ready,Parabola2
4494,6,TKDESTEP,StepGeom,StepGeom_Placement,Ready,Placement1
4495,6,TKDESTEP,StepGeom,StepGeom_Polyline,Ready,Polyline
4496,6,TKDESTEP,StepGeom,StepGeom_RectangularCompositeSurface,Ready,RectangularCompositeSurface
4497,6,TKDESTEP,StepGeom,StepGeom_RectangularTrimmedSurface,Ready,RectangularTrimmedSurface1
4498,6,TKDESTEP,StepGeom,StepGeom_ReparametrisedCompositeCurveSegment,Ready,ReparametrisedCompositeCurveSegment
4499,6,TKDESTEP,StepGeom,StepGeom_SeamCurve,Ready,SeamCurve
4500,6,TKDESTEP,StepGeom,StepGeom_SurfaceCurveAndBoundedCurve,Ready,SurfaceCurveAndBoundedCurve
4501,6,TKDESTEP,StepGeom,StepGeom_SurfaceOfLinearExtrusion,Ready,SurfaceOfLinearExtrusion1
4502,6,TKDESTEP,StepGeom,StepGeom_SurfacePatch,Ready,SurfacePatch
4503,6,TKDESTEP,StepGeom,StepGeom_TrimmedCurve,Ready,TrimmedCurve2
4504,6,TKDESTEP,StepKinematics,StepKinematics_ContextDependentKinematicLinkRepresentation,Ready,ContextDependentKinematicLinkRepresentation
4505,6,TKDESTEP,StepKinematics,StepKinematics_KinematicJoint,Ready,KinematicJoint
4506,6,TKDESTEP,StepKinematics,StepKinematics_KinematicLinkRepresentation,Ready,KinematicLinkRepresentation
4507,6,TKDESTEP,StepRepr,StepRepr_AssemblyComponentUsageSubstitute,Ready,AssemblyComponentUsageSubstitute
4508,6,TKDESTEP,StepRepr,StepRepr_CompShAspAndDatumFeatAndShAsp,Ready,CompShAspAndDatumFeatAndShAsp
4509,6,TKDESTEP,StepRepr,StepRepr_CompositeShapeAspect,Ready,CompositeShapeAspect
4510,6,TKDESTEP,StepRepr,StepRepr_ConfigurationItem,Ready,ConfigurationItem
4511,6,TKDESTEP,StepRepr,StepRepr_DerivedShapeAspect,Ready,DerivedShapeAspect
4512,6,TKDESTEP,StepRepr,StepRepr_NextAssemblyUsageOccurrence,Ready,NextAssemblyUsageOccurrence
4513,6,TKDESTEP,StepRepr,StepRepr_PromissoryUsageOccurrence,Ready,PromissoryUsageOccurrence
4514,6,TKDESTEP,StepRepr,StepRepr_QuantifiedAssemblyComponentUsage,Ready,QuantifiedAssemblyComponentUsage
4515,6,TKDESTEP,StepRepr,StepRepr_ReprItemAndMeasureWithUnit,Ready,ReprItemAndMeasureWithUnit
4516,6,TKDESTEP,StepRepr,StepRepr_RepresentationRelationshipWithTransformation,Ready,RepresentationRelationshipWithTransformation
4517,6,TKDESTEP,StepRepr,StepRepr_ShapeAspectRelationship,Ready,ShapeAspectRelationship
4518,6,TKDESTEP,StepSelect,StepSelect_StepType,Ready,StepType
4519,6,TKDESTEP,StepShape,StepShape_AdvancedFace,Ready,AdvancedFace
4520,6,TKDESTEP,StepShape,StepShape_BoxDomain,Ready,BoxDomain
4521,6,TKDESTEP,StepShape,StepShape_BrepWithVoids,Ready,BrepWithVoids
4522,6,TKDESTEP,StepShape,StepShape_ContextDependentShapeRepresentation,Ready,ContextDependentShapeRepresentation
4523,6,TKDESTEP,StepShape,StepShape_DimensionalCharacteristicRepresentation,Ready,DimensionalCharacteristicRepresentation
4524,6,TKDESTEP,StepShape,StepShape_DimensionalSize,Ready,DimensionalSize
4525,6,TKDESTEP,StepShape,StepShape_EdgeCurve,Ready,EdgeCurve
4526,6,TKDESTEP,StepShape,StepShape_FaceOuterBound,Ready,FaceOuterBound
4527,6,TKDESTEP,StepShape,StepShape_FacetedBrep,Ready,FacetedBrep
4528,6,TKDESTEP,StepShape,StepShape_OrientedClosedShell,Ready,OrientedClosedShell
4529,6,TKDESTEP,StepShape,StepShape_OrientedEdge,Ready,OrientedEdge1
4530,6,TKDESTEP,StepShape,StepShape_OrientedOpenShell,Ready,OrientedOpenShell
4531,6,TKDESTEP,StepShape,StepShape_OrientedPath,Ready,OrientedPath
4532,6,TKDESTEP,StepShape,StepShape_Subedge,Ready,Subedge
4533,6,TKDESTEP,StepShape,StepShape_SweptFaceSolid,Ready,SweptFaceSolid
4534,6,TKDESTEP,StepToTopoDS,StepToTopoDS_PointPair,Ready,PointPair
4535,6,TKDESTEP,StepVisual,StepVisual_AnnotationCurveOccurrenceAndGeomReprItem,Ready,AnnotationCurveOccurrenceAndGeomReprItem
4536,6,TKDESTEP,StepVisual,StepVisual_AnnotationFillArea,Ready,AnnotationFillArea
4537,6,TKDESTEP,StepVisual,StepVisual_AnnotationText,Ready,AnnotationText
4538,6,TKDESTEP,StepVisual,StepVisual_AreaInSet,Ready,AreaInSet
4539,6,TKDESTEP,StepVisual,StepVisual_CameraImage,Ready,CameraImage
4540,6,TKDESTEP,StepVisual,StepVisual_CameraModelD2,Ready,CameraModelD2
4541,6,TKDESTEP,StepVisual,StepVisual_MechanicalDesignGeometricPresentationArea,Ready,MechanicalDesignGeometricPresentationArea
4542,6,TKDESTEP,StepVisual,StepVisual_PresentationSize,Ready,PresentationSize
4543,6,TKDESTEP,StepVisual,StepVisual_TemplateInstance,Ready,TemplateInstance
4544,6,TKDESTEP,StepVisual,StepVisual_TessellatedCurveSet,Ready,TessellatedCurveSet
4545,6,TKDESTEP,StepVisual,StepVisual_TessellatedEdge,Ready,TessellatedEdge
4546,6,TKDESTEP,StepVisual,StepVisual_TessellatedFace,Ready,TessellatedFace
4547,6,TKDESTEP,StepVisual,StepVisual_TessellatedPointSet,Ready,TessellatedPointSet
4548,6,TKDESTEP,StepVisual,StepVisual_TessellatedShapeRepresentationWithAccuracyParameters,Ready,TessellatedShapeRepresentationWithAccuracyParameters
4549,6,TKDESTEP,StepVisual,StepVisual_TessellatedSolid,Ready,TessellatedSolid
4550,6,TKDESTEP,StepVisual,StepVisual_TessellatedSurfaceSet,Ready,TessellatedSurfaceSet
4551,6,TKDESTEP,StepVisual,StepVisual_TessellatedVertex,Ready,TessellatedVertex
4552,6,TKDESTEP,StepVisual,StepVisual_ViewVolume,Ready,ViewVolume
4553,6,TKDESTEP,TopoDSToStep,TopoDSToStep_MakeGeometricCurveSet,Ready,MakeGeometricCurveSet
4554,6,TKDESTEP,TopoDSToStep,TopoDSToStep_MakeManifoldSolidBrep,Ready,MakeManifoldSolidBrep
4555,6,TKDEVRML,VrmlAPI,VrmlAPI_Writer,Ready,Writer2
4556,6,TKDraw,DBRep,DBRep_IsoBuilder,Ready,IsoBuilder
4557,6,TKFillet,BlendFunc,BlendFunc_ConstThroatWithPenetration,Ready,ConstThroatWithPenetration
4558,6,TKG2d,Geom2dEvaluator,Geom2dEvaluator_OffsetCurve,Ready,OffsetCurve2
4559,6,TKG3d,GeomAdaptor,GeomAdaptor_SurfaceOfLinearExtrusion,Ready,SurfaceOfLinearExtrusion2
4560,6,TKG3d,GeomAdaptor,GeomAdaptor_SurfaceOfRevolution,Ready,SurfaceOfRevolution3
4561,6,TKG3d,GeomEvaluator,GeomEvaluator_OffsetCurve,Ready,OffsetCurve3
4562,6,TKG3d,GeomEvaluator,GeomEvaluator_OffsetSurface,Ready,OffsetSurface2
4563,6,TKGeomAlgo,Geom2dAPI,Geom2dAPI_ExtremaCurveCurve,Ready,ExtremaCurveCurve
4564,6,TKGeomAlgo,Geom2dAPI,Geom2dAPI_ProjectPointOnCurve,Ready,ProjectPointOnCurve
4565,6,TKGeomAlgo,Geom2dGcc,Geom2dGcc_FunctionTanCirCu,Ready,FunctionTanCirCu
4566,6,TKGeomAlgo,Geom2dGcc,Geom2dGcc_FunctionTanCuCu,Ready,FunctionTanCuCu
4567,6,TKGeomAlgo,Geom2dGcc,Geom2dGcc_FunctionTanCuCuCu,Ready,FunctionTanCuCuCu
4568,6,TKGeomAlgo,Geom2dGcc,Geom2dGcc_FunctionTanCuCuOnCu,Ready,FunctionTanCuCuOnCu
4569,6,TKGeomAlgo,Geom2dGcc,Geom2dGcc_FunctionTanCuPnt,Ready,FunctionTanCuPnt
4570,6,TKGeomAlgo,Geom2dGcc,Geom2dGcc_FunctionTanObl,Ready,FunctionTanObl
4571,6,TKGeomAlgo,Geom2dGcc,Geom2dGcc_QCurve,Ready,QCurve
4572,6,TKGeomAlgo,Geom2dGcc,Geom2dGcc_QualifiedCurve,Ready,QualifiedCurve
4573,6,TKGeomAlgo,Geom2dHatch,Geom2dHatch_Classifier,Ready,Classifier1
4574,6,TKGeomAlgo,Geom2dHatch,Geom2dHatch_Element,Ready,Element3
4575,6,TKGeomAlgo,Geom2dHatch,Geom2dHatch_Hatching,Ready,Hatching
4576,6,TKGeomAlgo,GeomAPI,GeomAPI_ExtremaCurveCurve,Ready,ExtremaCurveCurve1
4577,6,TKGeomAlgo,GeomAPI,GeomAPI_ProjectPointOnCurve,Ready,ProjectPointOnCurve1
4578,6,TKGeomAlgo,GeomFill,GeomFill_SectionPlacement,Ready,SectionPlacement
4579,6,TKGeomAlgo,GeomInt,GeomInt_LineConstructor,Ready,LineConstructor1
4580,6,TKGeomBase,ProjLib,ProjLib_Cone,Ready,Cone2
4581,6,TKGeomBase,ProjLib,ProjLib_Cylinder,Ready,Cylinder3
4582,6,TKGeomBase,ProjLib,ProjLib_Plane,Ready,Plane5
4583,6,TKGeomBase,ProjLib,ProjLib_ProjectOnPlane,Ready,ProjectOnPlane
4584,6,TKGeomBase,ProjLib,ProjLib_ProjectedCurve,Ready,ProjectedCurve
4585,6,TKGeomBase,ProjLib,ProjLib_Sphere,Ready,Sphere6
4586,6,TKGeomBase,ProjLib,ProjLib_Torus,Ready,Torus2
4587,6,TKMesh,BRepMesh,BRepMesh_ConstrainedBaseMeshAlgo,Ready,ConstrainedBaseMeshAlgo
4588,6,TKOpenGles,OpenGl,OpenGl_BackgroundArray,Ready,BackgroundArray
4589,6,TKOpenGles,OpenGl,OpenGl_GlCore20,Ready,GlCore20
4590,6,TKOpenGles,OpenGl,OpenGl_ShadowMapArray,Ready,ShadowMapArray
4591,6,TKService,Graphic3d,Graphic3d_ArrayOfPoints,Ready,ArrayOfPoints
4592,6,TKService,Graphic3d,Graphic3d_ArrayOfPolygons,Ready,ArrayOfPolygons
4593,6,TKService,Graphic3d,Graphic3d_ArrayOfPolylines,Ready,ArrayOfPolylines
4594,6,TKService,Graphic3d,Graphic3d_ArrayOfQuadrangleStrips,Ready,ArrayOfQuadrangleStrips
4595,6,TKService,Graphic3d,Graphic3d_ArrayOfQuadrangles,Ready,ArrayOfQuadrangles
4596,6,TKService,Graphic3d,Graphic3d_ArrayOfSegments,Ready,ArrayOfSegments
4597,6,TKService,Graphic3d,Graphic3d_ArrayOfTriangleFans,Ready,ArrayOfTriangleFans
4598,6,TKService,Graphic3d,Graphic3d_ArrayOfTriangleStrips,Ready,ArrayOfTriangleStrips
4599,6,TKService,Graphic3d,Graphic3d_ArrayOfTriangles,Ready,ArrayOfTriangles
4600,6,TKService,Graphic3d,Graphic3d_Aspects,Ready,Aspects
4601,6,TKService,Graphic3d,Graphic3d_TextureEnv,Ready,TextureEnv
4602,6,TKService,Graphic3d,Graphic3d_TextureMap,Ready,TextureMap
4603,6,TKStd,ShapePersistent,CurveOnClosedSurface,Ready,CurveOnClosedSurface1
4604,6,TKTopAlgo,BRepApprox,BRepApprox_TheMultiLineOfApprox,Ready,TheMultiLineOfApprox
4605,6,TKTopTest,DrawFairCurve,DrawFairCurve_MinimalVariation,Ready,MinimalVariation1
4606,6,TKV3d,PrsMgr,PrsMgr_PresentationManager,Ready,PresentationManager
4607,6,TKV3d,SelectMgr,SelectMgr_SelectionImageFiller,Ready,SelectionImageFiller
4608,6,TKV3d,SelectMgr,SelectMgr_SelectionManager,Ready,SelectionManager
4609,6,TKV3d,StdPrs,StdPrs_BRepFont,Ready,BRepFont
4610,6,TKXCAF,XCAFPrs,XCAFPrs_Style,Ready,Style
